date,inner,middle,outer,large
2017-01-08,2539.0625,156.25,39.0625,3873.2921600341797
2017-01-09,2968.75,0.0,195.3125,5355.633544921875
2017-01-10,3632.8125,78.125,273.4375,7224.018859863281
2017-01-11,742.1875,0.0,117.1875,3355.18798828125
2017-01-12,117.1875,78.125,0.0,3756.7543029785156
2017-01-13,0.0,0.0,0.0,1476.9981384277346
2017-01-14,0.0,0.0,39.0625,3511.7141723632812
2017-01-15,0.0,0.0,78.125,3705.706024169922
2017-01-16,0.0,0.0,78.125,2260.310745239258
2017-01-17,0.0,0.0,0.0,816.22314453125
2017-01-18,0.0,0.0,0.0,249.57597255706787
2017-01-19,0.0,0.0,0.0,223.50623607635498
2017-01-20,0.0,0.0,0.0,275.96306800842285
2017-01-21,0.0,0.0,0.0,715.0829315185547
2017-01-22,117.1875,0.0,39.0625,1129.0613174438477
2017-01-23,0.0,0.0,0.0,355.6979894638061
2017-01-24,0.0,0.0,0.0,732.4841499328613
2017-01-25,0.0,0.0,78.125,627.8172969818114
2017-01-26,0.0,0.0,39.0625,745.6683158874513
2017-01-27,0.0,0.0,351.5625,2370.1171875
2017-01-28,0.0,0.0,195.3125,2166.2792205810547
2017-01-29,0.0,0.0,0.0,972.2628593444824
2017-01-30,195.3125,195.3125,195.3125,2885.6277465820312
2017-01-31,1562.5,703.125,546.875,5582.877349853516
2017-02-01,1601.5625,1015.625,429.6875,6384.74235534668
2017-02-02,2148.4375,937.5,312.5,5288.934707641602
2017-02-03,2968.75,1562.5,859.375,8181.939697265625
2017-02-04,2031.25,781.25,312.5,3280.304718017578
2017-02-05,1523.4375,625.0,117.1875,2312.198829650879
2017-02-06,234.375,117.1875,0.0,805.1725387573242
2017-02-07,234.375,156.25,0.0,650.3866195678711
2017-02-08,0.0,0.0,0.0,1641.2052154541016
2017-02-09,0.0,0.0,0.0,958.7732315063477
2017-02-10,39.0625,0.0,0.0,1549.4939804077148
2017-02-11,312.5,0.0,0.0,1966.3684844970703
2017-02-12,0.0,0.0,0.0,584.2635154724121
2017-02-13,0.0,0.0,0.0,271.3268756866455
2017-02-14,0.0,0.0,0.0,99.94003772735596
2017-02-15,0.0,0.0,351.5625,1028.9380073547363
2017-02-16,0.0,0.0,351.5625,677.2096157073975
2017-02-17,0.0,0.0,0.0,278.35190296173096
2017-02-18,0.0,0.0,0.0,251.1256456375122
2017-02-19,0.0,0.0,0.0,698.4367847442627
2017-02-20,0.0,0.0,0.0,456.6293716430664
2017-02-21,0.0,0.0,0.0,219.6403980255127
2017-02-22,0.0,0.0,0.0,674.057388305664
2017-02-23,0.0,0.0,0.0,1136.0950469970703
2017-02-24,0.0,0.0,390.625,1785.7500076293945
2017-02-25,0.0,0.0,0.0,1546.8591690063477
2017-02-26,0.0,0.0,468.75,4666.060256958008
2017-02-27,0.0,0.0,0.0,3583.2935333251953
2017-02-28,0.0,0.0,0.0,1174.9900817871094
2017-03-01,0.0,0.0,0.0,917.1063423156738
2017-03-02,0.0,0.0,0.0,811.8266105651855
2017-03-03,39.0625,0.0,0.0,1006.8987846374512
2017-03-04,0.0,0.0,0.0,922.7380752563477
2017-03-05,0.0,0.0,0.0,785.4784488677977
2017-03-06,0.0,0.0,0.0,958.6845397949219
2017-03-07,0.0,0.0,0.0,708.6277008056641
2017-03-08,0.0,0.0,0.0,484.31787490844727
2017-03-09,0.0,39.0625,0.0,584.0487480163574
2017-03-10,39.0625,39.0625,0.0,250.5852222442627
2017-03-11,39.0625,351.5625,0.0,1060.6216430664062
2017-03-12,0.0,117.1875,0.0,1153.750228881836
2017-03-13,0.0,0.0,0.0,2032.4935913085938
2017-03-14,0.0,0.0,0.0,1985.349464416504
2017-03-15,0.0,0.0,0.0,973.2725143432617
2017-03-16,0.0,0.0,0.0,723.6889362335205
2017-03-17,0.0,0.0,0.0,661.9097709655762
2017-03-18,0.0,0.0,0.0,534.0965747833252
2017-03-19,0.0,0.0,0.0,406.5630912780762
2017-03-20,0.0,0.0,0.0,488.5101318359375
2017-03-21,0.0,0.0,0.0,1182.3957443237305
2017-03-22,0.0,0.0,0.0,1139.6923065185547
2017-03-23,0.0,0.0,0.0,1043.1650161743164
2017-03-24,0.0,0.0,0.0,1177.7725219726562
2017-03-25,0.0,0.0,0.0,2067.4488067626953
2017-03-26,0.0,0.0,0.0,1947.9789733886719
2017-03-27,0.0,0.0,0.0,1653.2779693603516
2017-03-28,0.0,0.0,0.0,1965.6620025634766
2017-03-29,0.0,0.0,78.125,1437.1671676635742
2017-03-30,0.0,0.0,0.0,529.7942161560059
2017-03-31,0.0,0.0,0.0,64.2166256904602
2017-10-01,7578.125,7539.0625,14492.1875,103204.98046875
2017-10-02,7578.125,7539.0625,14492.1875,103195.9716796875
2017-10-03,7578.125,7539.0625,14492.1875,103155.76171875
2017-10-04,7578.125,7539.0625,14492.1875,103497.86376953125
2017-10-05,7578.125,7539.0625,14492.1875,103567.138671875
2017-10-06,7539.0625,7539.0625,14492.1875,103241.78466796875
2017-10-07,7578.125,7539.0625,14492.1875,103545.10498046875
2017-10-08,7578.125,7539.0625,14492.1875,103547.0947265625
2017-10-09,7578.125,7539.0625,14492.1875,103343.3837890625
2017-10-10,7578.125,7539.0625,14492.1875,103375.52490234375
2017-10-11,7578.125,7539.0625,14492.1875,103635.4736328125
2017-10-12,7578.125,7539.0625,14492.1875,103517.67578125
2017-10-13,7578.125,7539.0625,14492.1875,103488.0126953125
2017-10-14,7578.125,7539.0625,14492.1875,103021.08154296875
2017-10-15,7578.125,7539.0625,14492.1875,103322.36328125
2017-10-16,7539.0625,7539.0625,14492.1875,103578.94287109375
2017-10-17,7578.125,7539.0625,14492.1875,103493.65234375
2017-10-18,7578.125,7539.0625,14492.1875,103260.60791015625
2017-10-19,7578.125,7539.0625,14492.1875,103160.2294921875
2017-10-20,7578.125,7539.0625,14492.1875,102120.9716796875
2017-10-21,7500.0,7539.0625,14492.1875,102251.52587890625
2017-10-22,7539.0625,7539.0625,14492.1875,100939.70947265625
2017-10-23,7226.5625,7539.0625,14492.1875,100029.01611328125
2017-10-24,7304.6875,7539.0625,14492.1875,100467.1142578125
2017-10-25,7382.8125,7539.0625,14492.1875,98499.4873046875
2017-10-26,6015.625,7539.0625,14492.1875,97260.69946289062
2017-10-27,5859.375,7539.0625,14492.1875,98326.0498046875
2017-10-28,6914.0625,7539.0625,14492.1875,99536.56005859376
2017-10-29,6914.0625,7539.0625,14492.1875,99409.30786132812
2017-10-30,6015.625,7539.0625,14492.1875,97357.080078125
2017-10-31,3906.25,7460.9375,14492.1875,94554.21142578125
2017-11-01,6640.625,7539.0625,14492.1875,96277.96630859375
2017-11-02,6562.5,7460.9375,14492.1875,93742.48046875
2017-11-03,7382.8125,7500.0,14492.1875,96961.03515625
2017-11-04,7578.125,7539.0625,14492.1875,96861.28540039062
2017-11-05,7578.125,7539.0625,14492.1875,96079.62646484374
2017-11-06,7031.25,7421.875,14492.1875,87427.64282226564
2017-11-07,7578.125,7421.875,14492.1875,95126.25732421874
2017-11-08,7539.0625,7500.0,14492.1875,92691.94335937501
2017-11-09,6015.625,6835.9375,14492.1875,89817.01049804688
2017-11-10,6523.4375,7109.375,14492.1875,83821.69799804688
2017-11-11,5859.375,6445.3125,14492.1875,79094.43359375
2017-11-12,5468.75,5351.5625,14453.125,73567.236328125
2017-11-13,4414.0625,5742.1875,14453.125,66739.35546875
2017-11-14,2890.625,5664.0625,14101.5625,61939.6728515625
2017-11-15,2421.875,5351.5625,14257.8125,63477.7587890625
2017-11-16,1406.25,5546.875,13242.1875,64807.879638671875
2017-11-17,1835.9375,6679.6875,13828.125,61063.836669921875
2017-11-18,273.4375,2226.5625,9140.625,45061.70959472656
2017-11-19,429.6875,2304.6875,7695.3125,41222.99499511719
2017-11-20,1601.5625,3007.8125,6445.3125,37257.31201171875
2017-11-21,2187.5,3398.4375,7617.1875,37213.43078613281
2017-11-22,1171.875,2890.625,3515.625,33486.62109375
2017-11-23,2421.875,3242.1875,4570.3125,34747.37854003906
2017-11-24,1679.6875,2695.3125,5781.25,33926.31530761719
2017-11-25,0.0,0.0,0.0,
2017-11-26,664.0625,976.5625,1796.875,24068.64776611328
2017-11-27,39.0625,351.5625,1328.125,18892.303466796875
2017-11-28,507.8125,234.375,898.4375,18920.101928710938
2017-11-29,0.0,78.125,390.625,16894.471740722656
2017-11-30,0.0,78.125,195.3125,13337.203979492188
2017-12-01,39.0625,0.0,156.25,8357.076263427734
2017-12-02,0.0,0.0,78.125,11008.238220214844
2017-12-03,0.0,0.0,78.125,11340.991210937502
2017-12-04,0.0,0.0,156.25,8928.498840332031
2017-12-05,0.0,0.0,585.9375,8178.2012939453125
2017-12-06,0.0,0.0,78.125,6195.843887329101
2017-12-07,0.0,0.0,39.0625,6302.62908935547
2017-12-08,0.0,0.0,0.0,7532.416534423828
2017-12-09,0.0,0.0,234.375,5665.9908294677725
2017-12-10,0.0,0.0,390.625,3980.6015014648438
2017-12-11,0.0,0.0,78.125,4939.740371704102
2017-12-12,0.0,0.0,39.0625,6554.798889160156
2017-12-13,0.0,0.0,429.6875,7255.098724365234
2017-12-14,0.0,0.0,312.5,7983.720397949219
2017-12-15,0.0,0.0,546.875,7186.164855957031
2017-12-16,0.0,0.0,468.75,5777.253341674806
2017-12-17,0.0,0.0,703.125,8312.918090820312
2017-12-18,0.0,0.0,78.125,6568.333435058594
2017-12-19,0.0,0.0,312.5,7305.360412597656
2017-12-20,0.0,0.0,195.3125,8589.60952758789
2017-12-21,195.3125,429.6875,859.375,10353.724670410156
2017-12-22,546.875,1093.75,2343.75,13242.286682128906
2017-12-23,1367.1875,1367.1875,3046.875,17090.231323242188
2017-12-24,898.4375,1132.8125,2695.3125,15865.443420410156
2017-12-25,664.0625,585.9375,937.5,12466.271972656252
2017-12-26,117.1875,156.25,468.75,6988.2537841796875
2017-12-27,117.1875,78.125,390.625,5093.843078613281
2017-12-28,39.0625,0.0,39.0625,1772.3112106323242
2017-12-29,0.0,0.0,195.3125,2587.517547607422
2017-12-30,0.0,0.0,351.5625,2156.089401245117
2017-12-31,0.0,0.0,39.0625,2171.49600982666
2018-01-01,117.1875,0.0,976.5625,8160.272979736328
2018-01-02,39.0625,0.0,351.5625,7796.107482910156
2018-01-03,0.0,0.0,39.0625,2036.419677734375
2018-01-04,0.0,0.0,0.0,2128.263473510742
2018-01-05,0.0,0.0,0.0,1406.100273132324
2018-01-06,0.0,0.0,0.0,1935.382080078125
2018-01-07,0.0,0.0,39.0625,3608.736801147461
2018-01-08,0.0,39.0625,273.4375,6835.974884033203
2018-01-09,39.0625,742.1875,351.5625,7795.3521728515625
2018-01-10,0.0,39.0625,39.0625,2381.9408416748047
2018-01-11,0.0,0.0,39.0625,714.915943145752
2018-01-12,0.0,0.0,78.125,400.8706569671631
2018-01-13,0.0,117.1875,312.5,4526.37825012207
2018-01-14,0.0,39.0625,195.3125,6218.682098388671
2018-01-15,0.0,39.0625,0.0,2652.342414855957
2018-01-16,0.0,39.0625,78.125,2720.558547973633
2018-01-17,0.0,78.125,312.5,1735.2180480957031
2018-01-18,0.0,0.0,156.25,1266.3973808288576
2018-01-19,78.125,0.0,39.0625,3634.4776153564453
2018-01-20,78.125,0.0,0.0,5144.678497314453
2018-01-21,0.0,0.0,0.0,1725.5693435668945
2018-01-22,0.0,0.0,0.0,218.89374256134033
2018-01-23,0.0,0.0,0.0,162.10981607437134
2018-01-24,0.0,0.0,0.0,548.6528396606445
2018-01-25,0.0,0.0,0.0,182.6637625694275
2018-01-26,0.0,0.0,0.0,176.2206792831421
2018-01-27,0.0,0.0,0.0,150.93209743499756
2018-01-28,0.0,0.0,0.0,152.41713523864746
2018-01-29,0.0,0.0,0.0,1136.5286827087402
2018-01-30,0.0,0.0,0.0,368.8901424407959
2018-01-31,0.0,0.0,0.0,456.6141128540039
2018-02-01,0.0,0.0,0.0,194.12448406219485
2018-02-02,0.0,0.0,0.0,68.36128234863281
2018-02-03,0.0,0.0,0.0,486.18855476379395
2018-02-04,0.0,0.0,0.0,267.575478553772
2018-02-05,0.0,0.0,0.0,188.69613409042358
2018-02-06,0.0,0.0,0.0,88.43458294868468
2018-02-07,0.0,0.0,0.0,237.44852542877197
2018-02-08,0.0,0.0,0.0,234.72168445587158
2018-02-09,0.0,0.0,0.0,487.8620147705078
2018-02-10,0.0,39.0625,0.0,2970.3071594238286
2018-02-11,0.0,0.0,0.0,1188.0647659301758
2018-02-12,0.0,0.0,0.0,276.13863945007324
2018-02-13,0.0,0.0,0.0,2644.2977905273433
2018-02-14,0.0,273.4375,156.25,3616.436004638672
2018-02-15,0.0,0.0,0.0,1658.6585998535156
2018-02-16,0.0,0.0,0.0,820.110034942627
2018-02-17,0.0,0.0,0.0,614.877986907959
2018-02-18,0.0,0.0,0.0,748.6986160278321
2018-02-19,39.0625,195.3125,0.0,1775.6614685058594
2018-02-20,234.375,429.6875,0.0,3727.9319763183594
2018-02-21,1445.3125,820.3125,0.0,9223.190307617188
2018-02-22,117.1875,39.0625,0.0,4121.8414306640625
2018-02-23,0.0,0.0,0.0,3188.8980865478516
2018-02-24,0.0,78.125,39.0625,4487.47444152832
2018-02-25,78.125,117.1875,0.0,5972.961807250976
2018-02-26,0.0,0.0,0.0,6049.219894409181
2018-02-27,0.0,0.0,0.0,2930.325126647949
2018-02-28,0.0,0.0,0.0,4761.902236938477
2018-03-01,0.0,0.0,0.0,3756.3156127929688
2018-03-02,0.0,742.1875,468.75,4715.464782714844
2018-03-03,39.0625,312.5,39.0625,2095.378875732422
2018-03-04,234.375,312.5,39.0625,3793.651580810547
2018-03-05,195.3125,234.375,0.0,3176.4907836914062
2018-03-06,234.375,507.8125,117.1875,4467.185974121094
2018-03-07,0.0,0.0,0.0,2971.137428283692
2018-03-08,0.0,156.25,117.1875,5967.137908935547
2018-03-09,0.0,0.0,0.0,6687.012481689453
2018-03-10,0.0,0.0,742.1875,8219.029235839844
2018-03-11,0.0,156.25,1093.75,9320.873260498047
2018-03-12,0.0,312.5,1640.625,9737.279510498047
2018-03-13,0.0,351.5625,820.3125,4464.565658569336
2018-03-14,0.0,390.625,625.0,4478.96728515625
2018-03-15,0.0,195.3125,234.375,2645.667457580567
2018-03-16,0.0,0.0,0.0,3381.4529418945312
2018-03-17,0.0,0.0,0.0,3650.7278442382812
2018-03-18,0.0,0.0,0.0,3581.40869140625
2018-03-19,0.0,0.0,0.0,3030.5648803710938
2018-03-20,0.0,0.0,0.0,536.787223815918
2018-03-21,0.0,0.0,0.0,607.6837062835693
2018-03-22,0.0,39.0625,117.1875,1695.9342956542969
2018-03-23,0.0,820.3125,859.375,7283.348846435547
2018-03-24,78.125,2187.5,1679.6875,11262.854003906252
2018-03-25,117.1875,2734.375,1132.8125,11317.98400878906
2018-03-26,117.1875,2187.5,859.375,13095.10498046875
2018-03-27,39.0625,1718.75,1367.1875,14180.255126953125
2018-03-28,78.125,1835.9375,1445.3125,12264.265441894531
2018-03-29,0.0,1484.375,546.875,6986.920166015625
2018-03-30,0.0,1367.1875,742.1875,5296.0205078125
2018-03-31,78.125,1914.0625,351.5625,3200.5508422851562
2018-10-01,7539.0625,7539.0625,14492.1875,103621.2646484375
2018-10-02,7578.125,7539.0625,14492.1875,103682.6171875
2018-10-03,7578.125,7539.0625,14492.1875,103733.740234375
2018-10-04,7578.125,7539.0625,14492.1875,103666.455078125
2018-10-05,7539.0625,7539.0625,14492.1875,103663.8916015625
2018-10-06,7578.125,7539.0625,14492.1875,103606.982421875
2018-10-07,7578.125,7539.0625,14492.1875,103624.0966796875
2018-10-08,7578.125,7539.0625,14492.1875,103376.85546875
2018-10-09,7578.125,7539.0625,14492.1875,103077.44140625
2018-10-10,7578.125,7539.0625,14492.1875,103540.93017578125
2018-10-11,7578.125,7539.0625,14492.1875,103384.0087890625
2018-10-12,7578.125,7539.0625,14492.1875,103288.37890625
2018-10-13,7578.125,7539.0625,14492.1875,103088.7939453125
2018-10-14,7578.125,7539.0625,14492.1875,102618.701171875
2018-10-15,7578.125,7539.0625,14492.1875,99602.8076171875
2018-10-16,7460.9375,7539.0625,14492.1875,97077.05078125
2018-10-17,7382.8125,7539.0625,14492.1875,97211.41357421875
2018-10-18,6679.6875,7539.0625,14492.1875,90813.80615234375
2018-10-19,6601.5625,7539.0625,14492.1875,83593.78662109375
2018-10-20,7070.3125,7539.0625,14414.0625,83751.59912109375
2018-10-21,6328.125,7539.0625,14492.1875,82265.72265625
2018-10-22,5703.125,7539.0625,13632.8125,71274.15771484375
2018-10-23,5039.0625,7539.0625,14140.625,71655.84106445312
2018-10-24,4765.625,7500.0,13437.5,65672.25952148438
2018-10-25,4179.6875,7421.875,12695.3125,63126.287841796875
2018-10-26,5312.5,7500.0,12500.0,61961.151123046875
2018-10-27,5546.875,7539.0625,10976.5625,59252.55126953125
2018-10-28,3320.3125,6796.875,8242.1875,48008.36486816406
2018-10-29,1953.125,5234.375,4609.375,38260.2294921875
2018-10-30,1093.75,2929.6875,3242.1875,34452.728271484375
2018-10-31,742.1875,2968.75,3320.3125,34410.882568359375
2018-11-01,2109.375,2070.3125,2812.5,30436.51123046875
2018-11-02,4335.9375,2968.75,4335.9375,38034.50622558594
2018-11-03,3007.8125,3984.375,5234.375,39739.1357421875
2018-11-04,2539.0625,5546.875,7070.3125,41586.14501953126
2018-11-05,1171.875,4843.75,6757.8125,36857.550048828125
2018-11-06,2656.25,4375.0,8671.875,40296.37451171875
2018-11-07,4531.25,4492.1875,9414.0625,45436.56921386718
2018-11-08,2148.4375,2148.4375,6875.0,37389.825439453125
2018-11-09,3515.625,3789.0625,7734.375,40408.08410644531
2018-11-10,3125.0,3398.4375,7343.75,38069.28405761719
2018-11-11,273.4375,1406.25,5859.375,34952.60009765625
2018-11-12,1132.8125,3828.125,8789.0625,38275.653076171875
2018-11-13,820.3125,3007.8125,7070.3125,32636.459350585938
2018-11-14,1445.3125,898.4375,2226.5625,26030.142211914062
2018-11-15,1171.875,1210.9375,1679.6875,26380.169677734375
2018-11-16,195.3125,78.125,351.5625,22048.64807128906
2018-11-17,546.875,1367.1875,2031.25,26077.273559570312
2018-11-18,78.125,546.875,585.9375,19993.62030029297
2018-11-19,0.0,195.3125,546.875,14038.058471679688
2018-11-20,0.0,195.3125,937.5,11461.786651611328
2018-11-21,0.0,78.125,703.125,10304.737854003906
2018-11-22,0.0,0.0,2265.625,15905.375671386719
2018-11-23,0.0,39.0625,1210.9375,12908.955383300781
2018-11-24,0.0,0.0,1250.0,8547.962951660156
2018-11-25,0.0,0.0,976.5625,6384.613800048828
2018-11-26,0.0,0.0,546.875,6631.129455566406
2018-11-27,0.0,39.0625,468.75,7934.766387939453
2018-11-28,0.0,0.0,117.1875,6401.583099365234
2018-11-29,0.0,78.125,937.5,9527.088928222656
2018-11-30,0.0,0.0,273.4375,7252.101898193359
2018-12-01,0.0,0.0,78.125,5900.160980224609
2018-12-02,0.0,39.0625,156.25,7521.0418701171875
2018-12-03,0.0,0.0,0.0,6657.9437255859375
2018-12-04,39.0625,0.0,39.0625,3382.4974060058594
2018-12-05,0.0,0.0,78.125,4569.347763061523
2018-12-06,0.0,0.0,78.125,2771.4508056640625
2018-12-07,0.0,0.0,78.125,1863.73291015625
2018-12-08,0.0,0.0,429.6875,2937.037658691406
2018-12-09,0.0,0.0,429.6875,3325.033187866211
2018-12-10,0.0,0.0,468.75,4677.0172119140625
2018-12-11,0.0,0.0,234.375,3962.7017974853516
2018-12-12,0.0,0.0,742.1875,5672.072982788086
2018-12-13,0.0,0.0,507.8125,5636.004638671876
2018-12-14,0.0,0.0,468.75,3711.0836029052734
2018-12-15,0.0,0.0,351.5625,3779.304885864258
2018-12-16,0.0,0.0,78.125,1896.906852722168
2018-12-17,0.0,0.0,39.0625,1637.6941680908203
2018-12-18,0.0,0.0,39.0625,427.2604465484619
2018-12-19,0.0,0.0,0.0,172.1282720565796
2018-12-20,0.0,0.0,0.0,88.33774924278259
2018-12-21,0.0,0.0,0.0,919.3266868591309
2018-12-22,0.0,0.0,0.0,1004.7685623168945
2018-12-23,0.0,0.0,0.0,1647.4552154541016
2018-12-24,0.0,0.0,39.0625,2049.387741088867
2018-12-25,0.0,156.25,351.5625,5478.507232666016
2018-12-26,0.0,1210.9375,390.625,6165.813064575195
2018-12-27,0.0,0.0,0.0,812.8992080688477
2018-12-28,0.0,0.0,0.0,344.5425510406494
2018-12-29,0.0,0.0,0.0,278.36458683013916
2018-12-30,0.0,0.0,0.0,1011.2604141235352
2018-12-31,0.0,0.0,39.0625,1447.3115921020508
2019-01-01,0.0,0.0,78.125,4323.093032836914
2019-01-02,0.0,0.0,39.0625,3417.305374145508
2019-01-03,0.0,0.0,0.0,1611.521339416504
2019-01-04,0.0,39.0625,0.0,3566.3314819335938
2019-01-05,0.0,0.0,0.0,2197.935104370117
2019-01-06,0.0,0.0,0.0,581.0363292694092
2019-01-07,0.0,0.0,0.0,328.8874626159668
2019-01-08,0.0,0.0,0.0,229.50963973999023
2019-01-09,0.0,0.0,0.0,241.25406742095947
2019-01-10,0.0,0.0,0.0,432.9564094543457
2019-01-11,0.0,0.0,0.0,973.2256889343262
2019-01-12,0.0,0.0,0.0,691.7131423950195
2019-01-13,0.0,0.0,156.25,2692.537307739258
2019-01-14,0.0,195.3125,859.375,7139.847564697266
2019-01-15,0.0,390.625,390.625,10439.842987060545
2019-01-16,0.0,195.3125,117.1875,7735.2630615234375
2019-01-17,0.0,117.1875,312.5,5655.654525756836
2019-01-18,0.0,195.3125,468.75,5329.629898071288
2019-01-19,0.0,0.0,0.0,1147.7032661437988
2019-01-20,0.0,0.0,0.0,820.0323104858398
2019-01-21,0.0,0.0,0.0,467.7870750427246
2019-01-22,0.0,0.0,0.0,485.7924461364746
2019-01-23,0.0,0.0,39.0625,961.815071105957
2019-01-24,0.0,0.0,0.0,955.915641784668
2019-01-25,0.0,0.0,39.0625,1859.2330932617188
2019-01-26,0.0,0.0,39.0625,4278.328323364258
2019-01-27,0.0,156.25,195.3125,4165.700531005859
2019-01-28,78.125,585.9375,312.5,4892.806625366211
2019-01-29,78.125,234.375,78.125,1937.8486633300781
2019-01-30,0.0,0.0,0.0,1774.6366500854492
2019-01-31,0.0,0.0,0.0,836.1505508422852
2019-02-01,0.0,0.0,39.0625,1409.8878860473633
2019-02-02,0.0,0.0,117.1875,3162.3565673828125
2019-02-03,0.0,117.1875,78.125,855.0961494445801
2019-02-04,0.0,156.25,0.0,1469.6728706359863
2019-02-05,0.0,0.0,0.0,1327.7153015136719
2019-02-06,0.0,0.0,0.0,2475.222396850586
2019-02-07,0.0,156.25,0.0,1851.4776229858398
2019-02-08,78.125,898.4375,0.0,2953.5783767700195
2019-02-09,78.125,468.75,39.0625,3794.1436767578125
2019-02-10,156.25,820.3125,39.0625,4041.997528076172
2019-02-11,156.25,742.1875,156.25,5497.795486450195
2019-02-12,39.0625,781.25,273.4375,4857.904434204102
2019-02-13,195.3125,0.0,0.0,5990.4327392578125
2019-02-14,78.125,0.0,0.0,3544.155502319336
2019-02-15,39.0625,0.0,39.0625,3475.6790161132812
2019-02-16,0.0,0.0,0.0,2418.0437088012695
2019-02-17,78.125,273.4375,0.0,2625.1789093017583
2019-02-18,78.125,234.375,0.0,5554.30908203125
2019-02-19,39.0625,0.0,0.0,4278.520965576172
2019-02-20,0.0,0.0,0.0,3891.015625
2019-02-21,0.0,0.0,0.0,2191.387176513672
2019-02-22,0.0,0.0,0.0,2489.899253845215
2019-02-23,39.0625,625.0,39.0625,2464.922523498535
2019-02-24,156.25,664.0625,0.0,2545.5627441406245
2019-02-25,898.4375,1406.25,0.0,7652.13623046875
2019-02-26,117.1875,429.6875,0.0,2402.8697967529297
2019-02-27,585.9375,703.125,0.0,5950.511932373047
2019-02-28,312.5,859.375,0.0,3069.9325561523438
2019-03-01,390.625,742.1875,0.0,4475.881195068359
2019-03-02,390.625,546.875,0.0,3390.3724670410156
2019-03-03,39.0625,156.25,0.0,3572.2171783447266
2019-03-04,273.4375,507.8125,0.0,3868.34716796875
2019-03-05,234.375,468.75,0.0,2212.534523010254
2019-03-06,156.25,39.0625,0.0,2815.5132293701176
2019-03-07,0.0,0.0,0.0,1846.0351943969727
2019-03-08,0.0,0.0,0.0,2242.388916015625
2019-03-09,0.0,0.0,39.0625,4106.56852722168
2019-03-10,0.0,0.0,0.0,4839.500045776367
2019-03-11,0.0,0.0,546.875,6627.067565917969
2019-03-12,0.0,0.0,351.5625,5055.78727722168
2019-03-13,0.0,0.0,234.375,4755.084609985352
2019-03-14,0.0,0.0,468.75,5923.180007934569
2019-03-15,0.0,0.0,273.4375,4608.914947509766
2019-03-16,0.0,0.0,78.125,5194.699096679688
2019-03-17,0.0,0.0,0.0,4125.290679931641
2019-03-18,0.0,0.0,0.0,
2019-03-19,0.0,0.0,0.0,2565.6681060791016
2019-03-20,39.0625,0.0,0.0,2583.660316467285
2019-03-21,39.0625,0.0,0.0,1582.5852394104004
2019-03-22,39.0625,0.0,156.25,3639.678192138672
2019-03-23,39.0625,273.4375,390.625,6735.671234130859
2019-03-24,39.0625,0.0,39.0625,4279.180908203125
2019-03-25,0.0,0.0,39.0625,3733.3633422851562
2019-03-26,0.0,0.0,78.125,3375.2792358398438
2019-03-27,0.0,273.4375,195.3125,3423.6305236816406
2019-03-28,468.75,429.6875,39.0625,3568.988800048828
2019-03-29,976.5625,312.5,156.25,4977.973175048828
2019-03-30,859.375,312.5,39.0625,3886.9522094726562
2019-03-31,1132.8125,156.25,429.6875,7222.6898193359375
2019-10-01,7578.125,7539.0625,14492.1875,103339.111328125
2019-10-02,7578.125,7539.0625,14492.1875,103550.74462890625
2019-10-03,7578.125,7539.0625,14492.1875,103627.978515625
2019-10-04,7578.125,7539.0625,14492.1875,103714.6728515625
2019-10-05,7578.125,7539.0625,14492.1875,103617.17529296875
2019-10-06,7578.125,7539.0625,14492.1875,103318.76220703125
2019-10-07,7578.125,7539.0625,14492.1875,103414.66064453125
2019-10-08,7578.125,7539.0625,14492.1875,103626.85546875
2019-10-09,7578.125,7539.0625,14492.1875,103198.5595703125
2019-10-10,7578.125,7539.0625,14492.1875,103493.7744140625
2019-10-11,7578.125,7539.0625,14492.1875,103498.3642578125
2019-10-12,7578.125,7539.0625,14492.1875,103367.431640625
2019-10-13,7421.875,7539.0625,14492.1875,102978.173828125
2019-10-14,7578.125,7539.0625,14492.1875,103683.056640625
2019-10-15,7578.125,7539.0625,14492.1875,103653.466796875
2019-10-16,7578.125,7539.0625,14492.1875,103550.6103515625
2019-10-17,7578.125,7539.0625,14492.1875,103420.52001953125
2019-10-18,7578.125,7539.0625,14492.1875,102941.259765625
2019-10-19,7578.125,7539.0625,14492.1875,103177.7099609375
2019-10-20,7539.0625,7539.0625,14492.1875,103633.9599609375
2019-10-21,7578.125,7539.0625,14492.1875,103220.849609375
2019-10-22,7578.125,7539.0625,14492.1875,103624.25537109375
2019-10-23,7578.125,7539.0625,14492.1875,103372.49755859375
2019-10-24,7578.125,7539.0625,14492.1875,103309.65576171875
2019-10-25,7578.125,7539.0625,14492.1875,103157.9833984375
2019-10-26,7578.125,7539.0625,14492.1875,103433.3984375
2019-10-27,7578.125,7539.0625,14492.1875,103021.8994140625
2019-10-28,7578.125,7539.0625,14492.1875,103287.890625
2019-10-29,7578.125,7539.0625,14492.1875,103160.8642578125
2019-10-30,7578.125,7539.0625,14492.1875,102236.20605468749
2019-10-31,7578.125,7539.0625,14492.1875,102854.30908203125
2019-11-01,7460.9375,7539.0625,14492.1875,102620.4833984375
2019-11-02,7539.0625,7539.0625,14492.1875,103115.07568359375
2019-11-03,7500.0,7539.0625,14492.1875,102791.5283203125
2019-11-04,6953.125,7539.0625,14492.1875,99988.70239257812
